,Longitude,Latitude,Value
2641,121.47,24.369999999999997,9.0
2642,121.5,24.369999999999997,13.5
2643,121.53,24.369999999999997,17.1
2644,121.56,24.369999999999997,23.3
2645,121.59,24.369999999999997,19.4
2646,121.62,24.369999999999997,27.2
2647,121.65,24.369999999999997,25.8
2648,121.68,24.369999999999997,24.2
2649,121.71,24.369999999999997,16.8
2650,121.74,24.369999999999997,21.2
2651,121.77,24.369999999999997,27.7
2652,120.6,24.4,27.0
2653,120.63,24.4,27.0
2654,120.66,24.4,26.2
2655,120.69,24.4,26.7
2656,120.72,24.4,25.9
2657,120.75,24.4,24.3
2658,120.78,24.4,25.1
2659,120.81,24.4,25.3
2660,120.84,24.4,24.7
2661,120.87,24.4,25.6
2662,120.9,24.4,25.0
2663,120.93,24.4,23.7
2664,120.96,24.4,21.1
2665,120.99,24.4,22.9
2666,121.02,24.4,23.0
2667,121.05,24.4,15.6
2668,121.08,24.4,19.7
2669,121.11,24.4,13.3
2670,121.14,24.4,18.2
2671,121.17,24.4,14.3
2672,121.2,24.4,8.5
2673,121.23,24.4,5.1
2674,121.26,24.4,10.5
2675,121.29,24.4,14.8
2676,121.32,24.4,13.4
2677,121.35,24.4,18.1
2678,121.38,24.4,22.2
2679,121.41,24.4,17.1
2680,121.44,24.4,8.3
2681,121.47,24.4,16.6
2682,121.5,24.4,16.9
2683,121.53,24.4,20.4
2684,121.56,24.4,25.6
2685,121.59,24.4,26.3
2686,121.62,24.4,27.4
2687,121.65,24.4,22.3
2688,121.68,24.4,17.1
2689,121.71,24.4,19.3
2690,121.74,24.4,22.1
2691,121.77,24.4,25.7
2692,120.63,24.43,27.0
2693,120.66,24.43,26.9
2694,120.69,24.43,26.8
2695,120.72,24.43,26.5
2696,120.75,24.43,24.6
2697,120.78,24.43,24.7
2698,120.81,24.43,26.3
2699,120.84,24.43,23.8
2700,120.87,24.43,23.9
2701,120.9,24.43,24.0
2702,120.93,24.43,24.3
2703,120.96,24.43,17.0
2704,120.99,24.43,18.8
2705,121.02,24.43,19.0
2706,121.05,24.43,20.0
2707,121.08,24.43,21.0
2708,121.11,24.43,19.7
2709,121.14,24.43,17.7
2710,121.17,24.43,18.2
2711,121.2,24.43,16.7
2712,121.23,24.43,14.5
2713,121.26,24.43,6.8
2714,121.29,24.43,9.7
2715,121.32,24.43,12.6
2716,121.35,24.43,20.6
2717,121.38,24.43,23.3
2718,121.41,24.43,21.2
2719,121.44,24.43,14.4
2720,121.47,24.43,14.8
2721,121.5,24.43,20.7
2722,121.53,24.43,23.3
2723,121.56,24.43,17.9
2724,121.59,24.43,23.4
2725,121.62,24.43,25.8
2726,121.65,24.43,21.4
2727,121.68,24.43,25.9
2728,121.71,24.43,27.4
2729,121.74,24.43,27.7
2730,121.77,24.43,28.0
2731,120.66,24.46,27.0
2732,120.69,24.46,27.0
2733,120.72,24.46,26.7
2734,120.75,24.46,24.9
2735,120.78,24.46,25.8
2736,120.81,24.46,26.2
2737,120.84,24.46,26.5
2738,120.87,24.46,26.3
2739,120.9,24.46,25.5
2740,120.93,24.46,25.1
2741,120.96,24.46,24.4
2742,120.99,24.46,23.0
2743,121.02,24.46,16.7
2744,121.05,24.46,19.2
2745,121.08,24.46,17.9
2746,121.11,24.46,19.4
2747,121.14,24.46,15.0
2748,121.17,24.46,11.1
2749,121.2,24.46,11.0
2750,121.23,24.46,10.5
2751,121.26,24.46,8.0
2752,121.29,24.46,15.5
2753,121.32,24.46,12.3
2754,121.35,24.46,18.4
2755,121.38,24.46,23.8
2756,121.41,24.46,26.0
2757,121.44,24.46,23.6
2758,121.47,24.46,12.3
2759,121.5,24.46,14.4
2760,121.53,24.46,15.9
2761,121.56,24.46,20.1
2762,121.59,24.46,17.5
2763,121.62,24.46,21.2
2764,121.65,24.46,22.5
2765,121.68,24.46,25.1
2766,121.71,24.46,20.8
2767,121.74,24.46,24.4
2768,121.77,24.46,28.4
2769,121.8,24.46,26.4
2770,120.69,24.49,26.9
2771,120.72,24.49,26.7
2772,120.75,24.49,25.7
2773,120.78,24.49,26.4
2774,120.81,24.49,26.2
2775,120.84,24.49,26.5
2776,120.87,24.49,23.5
2777,120.9,24.49,25.5
2778,120.93,24.49,23.9
2779,120.96,24.49,19.5
2780,120.99,24.49,19.7
2781,121.02,24.49,18.5
2782,121.05,24.49,13.3
2783,121.08,24.49,16.9
2784,121.11,24.49,12.8
2785,121.14,24.49,16.7
2786,121.17,24.49,15.8
2787,121.2,24.49,14.4
2788,121.23,24.49,8.7
2789,121.26,24.49,10.3
2790,121.29,24.49,14.7
2791,121.32,24.49,16.8
2792,121.35,24.49,11.8
2793,121.38,24.49,20.4
2794,121.41,24.49,26.3
2795,121.44,24.49,23.5
2796,121.47,24.49,16.7
2797,121.5,24.49,18.8
2798,121.53,24.49,16.7
2799,121.56,24.49,18.1
2800,121.59,24.49,16.6
2801,121.62,24.49,19.5
2802,121.65,24.49,21.6
2803,121.68,24.49,18.4
2804,121.71,24.49,17.1
2805,121.74,24.49,21.9
2806,121.77,24.49,27.8
2807,121.8,24.49,24.7
2808,121.83,24.49,26.6
2809,120.72,24.52,25.3
2810,120.75,24.52,26.4
2811,120.78,24.52,26.2
2812,120.81,24.52,26.7
2813,120.84,24.52,26.6
2814,120.87,24.52,25.7
2815,120.9,24.52,25.6
2816,120.93,24.52,25.4
2817,120.96,24.52,22.9
2818,120.99,24.52,19.7
2819,121.02,24.52,17.3
2820,121.05,24.52,16.3
2821,121.08,24.52,19.1
2822,121.11,24.52,16.1
2823,121.14,24.52,17.2
2824,121.17,24.52,18.1
2825,121.2,24.52,12.1
2826,121.23,24.52,16.1
2827,121.26,24.52,14.9
2828,121.29,24.52,11.7
2829,121.32,24.52,17.3
2830,121.35,24.52,19.4
2831,121.38,24.52,16.4
2832,121.41,24.52,23.0
2833,121.44,24.52,26.7
2834,121.47,24.52,20.1
2835,121.5,24.52,22.4
2836,121.53,24.52,24.4
2837,121.56,24.52,17.2
2838,121.59,24.52,14.1
2839,121.62,24.52,19.8
2840,121.65,24.52,20.7
2841,121.68,24.52,20.1
2842,121.71,24.52,25.0
2843,121.74,24.52,27.1
2844,121.77,24.52,25.9
2845,121.8,24.52,27.7
2846,121.83,24.52,27.3
2847,120.72,24.549999999999997,26.2
2848,120.75,24.549999999999997,26.7
2849,120.78,24.549999999999997,26.1
2850,120.81,24.549999999999997,26.8
2851,120.84,24.549999999999997,26.8
2852,120.87,24.549999999999997,26.4
2853,120.9,24.549999999999997,24.6
2854,120.93,24.549999999999997,26.0
2855,120.96,24.549999999999997,24.2
2856,120.99,24.549999999999997,23.7
2857,121.02,24.549999999999997,22.7
2858,121.05,24.549999999999997,20.9
2859,121.08,24.549999999999997,21.0
2860,121.11,24.549999999999997,23.0
2861,121.14,24.549999999999997,22.0
2862,121.17,24.549999999999997,17.9
2863,121.2,24.549999999999997,11.9
2864,121.23,24.549999999999997,18.3
2865,121.26,24.549999999999997,13.3
2866,121.29,24.549999999999997,15.7
2867,121.32,24.549999999999997,15.9
2868,121.35,24.549999999999997,21.2
2869,121.38,24.549999999999997,17.4
2870,121.41,24.549999999999997,20.4
2871,121.44,24.549999999999997,26.1
2872,121.47,24.549999999999997,26.6
2873,121.5,24.549999999999997,21.0
2874,121.53,24.549999999999997,25.4
2875,121.56,24.549999999999997,19.5
2876,121.59,24.549999999999997,20.3
2877,121.62,24.549999999999997,20.8
2878,121.65,24.549999999999997,22.1
2879,121.68,24.549999999999997,23.0
2880,121.71,24.549999999999997,25.5
2881,121.74,24.549999999999997,24.2
2882,121.77,24.549999999999997,20.4
2883,121.8,24.549999999999997,22.2
2884,121.83,24.549999999999997,26.5
2885,121.86,24.549999999999997,28.3
2886,120.72,24.58,26.5
2887,120.75,24.58,26.6
2888,120.78,24.58,26.6
2889,120.81,24.58,26.9
2890,120.84,24.58,27.0
2891,120.87,24.58,26.1
2892,120.9,24.58,26.9
2893,120.93,24.58,26.6
2894,120.96,24.58,25.0
2895,120.99,24.58,25.5
2896,121.02,24.58,24.0
2897,121.05,24.58,22.0
2898,121.08,24.58,19.7
2899,121.11,24.58,24.7
2900,121.14,24.58,21.0
2901,121.17,24.58,16.0
2902,121.2,24.58,13.3
2903,121.23,24.58,20.2
2904,121.26,24.58,18.8
2905,121.29,24.58,13.9
2906,121.32,24.58,20.9
2907,121.35,24.58,17.4
2908,121.38,24.58,15.5
2909,121.41,24.58,19.5
2910,121.44,24.58,23.2
2911,121.47,24.58,26.8
2912,121.5,24.58,26.8
2913,121.53,24.58,25.9
2914,121.56,24.58,21.5
2915,121.59,24.58,23.6
2916,121.62,24.58,24.6
2917,121.65,24.58,23.1
2918,121.68,24.58,27.6
2919,121.71,24.58,26.3
2920,121.74,24.58,24.0
2921,121.77,24.58,26.3
2922,121.8,24.58,27.5
2923,121.83,24.58,28.4
2924,120.78,24.61,25.4
2925,120.81,24.61,26.4
2926,120.84,24.61,26.6
2927,120.87,24.61,26.7
2928,120.9,24.61,26.9
2929,120.93,24.61,26.9
2930,120.96,24.61,26.5
2931,120.99,24.61,24.1
2932,121.02,24.61,24.0
2933,121.05,24.61,22.5
2934,121.08,24.61,20.9
2935,121.11,24.61,24.3
2936,121.14,24.61,22.6
2937,121.17,24.61,19.8
2938,121.2,24.61,17.4
2939,121.23,24.61,14.1
2940,121.26,24.61,21.9
2941,121.29,24.61,22.5
2942,121.32,24.61,17.3
2943,121.35,24.61,15.7
2944,121.38,24.61,19.0
2945,121.41,24.61,20.2
2946,121.44,24.61,19.6
2947,121.47,24.61,22.0
2948,121.5,24.61,25.6
2949,121.53,24.61,27.7
2950,121.56,24.61,27.3
2951,121.59,24.61,26.2
2952,121.62,24.61,26.7
2953,121.65,24.61,26.9
2954,121.68,24.61,27.8
2955,121.71,24.61,27.3
2956,121.74,24.61,28.1
2957,121.77,24.61,27.7
2958,121.8,24.61,28.4
2959,121.83,24.61,28.3
2960,120.78,24.64,26.8
2961,120.81,24.64,26.6
2962,120.84,24.64,26.7
2963,120.87,24.64,26.9
2964,120.9,24.64,26.9
2965,120.93,24.64,27.0
2966,120.96,24.64,26.6
2967,120.99,24.64,26.5
2968,121.02,24.64,25.5
2969,121.05,24.64,24.1
2970,121.08,24.64,24.4
2971,121.11,24.64,26.4
2972,121.14,24.64,24.5
2973,121.17,24.64,18.7
2974,121.2,24.64,20.0
2975,121.23,24.64,19.3
2976,121.26,24.64,20.6
2977,121.29,24.64,23.1
2978,121.32,24.64,22.0
2979,121.35,24.64,18.4
2980,121.38,24.64,16.9
2981,121.41,24.64,23.9
2982,121.44,24.64,22.0
2983,121.47,24.64,19.4
2984,121.5,24.64,25.6
2985,121.53,24.64,25.5
2986,121.56,24.64,27.6
2987,121.59,24.64,27.6
2988,121.62,24.64,26.0
2989,121.65,24.64,25.1
2990,121.68,24.64,27.0
2991,121.71,24.64,28.2
2992,121.74,24.64,28.4
2993,121.77,24.64,28.2
2994,121.8,24.64,28.2
2995,121.83,24.64,28.3
2996,120.84,24.669999999999998,26.2
2997,120.87,24.669999999999998,26.9
2998,120.9,24.669999999999998,27.0
2999,120.93,24.669999999999998,27.1
3000,120.96,24.669999999999998,27.0
3001,120.99,24.669999999999998,26.8
3002,121.02,24.669999999999998,26.8
3003,121.05,24.669999999999998,26.4
3004,121.08,24.669999999999998,24.8
3005,121.11,24.669999999999998,26.3
3006,121.14,24.669999999999998,23.9
3007,121.17,24.669999999999998,21.1
3008,121.2,24.669999999999998,23.9
3009,121.23,24.669999999999998,23.1
3010,121.26,24.669999999999998,21.8
3011,121.29,24.669999999999998,21.3
3012,121.32,24.669999999999998,23.4
3013,121.35,24.669999999999998,24.7
3014,121.38,24.669999999999998,24.9
3015,121.41,24.669999999999998,22.0
3016,121.44,24.669999999999998,21.0
3017,121.47,24.669999999999998,13.9
3018,121.5,24.669999999999998,21.6
3019,121.53,24.669999999999998,22.6
3020,121.56,24.669999999999998,25.5
3021,121.59,24.669999999999998,27.2
3022,121.62,24.669999999999998,27.7
3023,121.65,24.669999999999998,25.3
3024,121.68,24.669999999999998,28.4
3025,121.71,24.669999999999998,28.4
3026,121.74,24.669999999999998,28.2
3027,121.77,24.669999999999998,28.1
3028,121.8,24.669999999999998,28.1
3029,121.83,24.669999999999998,28.4
3030,120.87,24.7,27.0
3031,120.9,24.7,27.2
3032,120.93,24.7,27.2
3033,120.96,24.7,26.7
3034,120.99,24.7,26.8
3035,121.02,24.7,26.7
3036,121.05,24.7,26.6
3037,121.08,24.7,26.2
3038,121.11,24.7,26.0
3039,121.14,24.7,26.1
3040,121.17,24.7,25.9
3041,121.2,24.7,25.9
3042,121.23,24.7,23.8
3043,121.26,24.7,19.9
3044,121.29,24.7,17.1
3045,121.32,24.7,17.9
3046,121.35,24.7,21.4
3047,121.38,24.7,25.4
3048,121.41,24.7,18.3
3049,121.44,24.7,16.0
3050,121.47,24.7,17.4
3051,121.5,24.7,20.9
3052,121.53,24.7,18.2
3053,121.56,24.7,24.3
3054,121.59,24.7,25.2
3055,121.62,24.7,27.5
3056,121.65,24.7,28.2
3057,121.68,24.7,28.3
3058,121.71,24.7,28.3
3059,121.74,24.7,28.2
3060,121.77,24.7,28.2
3061,121.8,24.7,28.0
3062,120.9,24.73,27.0
3063,120.93,24.73,27.2
3064,120.96,24.73,15.6
3065,120.99,24.73,27.1
3066,121.02,24.73,25.9
3067,121.05,24.73,26.5
3068,121.08,24.73,26.5
3069,121.11,24.73,26.6
3070,121.14,24.73,26.3
3071,121.17,24.73,26.1
3072,121.2,24.73,25.7
3073,121.23,24.73,25.2
3074,121.26,24.73,23.5
3075,121.29,24.73,19.5
3076,121.32,24.73,20.9
3077,121.35,24.73,26.0
3078,121.38,24.73,23.1
3079,121.41,24.73,20.4
3080,121.44,24.73,16.2
3081,121.47,24.73,21.9
3082,121.5,24.73,21.7
3083,121.53,24.73,18.7
3084,121.56,24.73,22.4
3085,121.59,24.73,21.3
3086,121.62,24.73,27.0
3087,121.65,24.73,26.5
3088,121.68,24.73,28.3
3089,121.71,24.73,28.4
3090,121.74,24.73,28.3
3091,121.77,24.73,28.5
3092,121.8,24.73,28.0
3093,120.93,24.759999999999998,27.1
3094,120.96,24.759999999999998,25.7
3095,120.99,24.759999999999998,26.0
3096,121.02,24.759999999999998,26.7
3097,121.05,24.759999999999998,26.7
3098,121.08,24.759999999999998,27.0
3099,121.11,24.759999999999998,26.0
3100,121.14,24.759999999999998,25.7
3101,121.17,24.759999999999998,25.4
3102,121.2,24.759999999999998,27.1
3103,121.23,24.759999999999998,26.5
3104,121.26,24.759999999999998,24.6
3105,121.29,24.759999999999998,21.4
3106,121.32,24.759999999999998,22.0
3107,121.35,24.759999999999998,26.4
3108,121.38,24.759999999999998,21.9
3109,121.41,24.759999999999998,16.9
3110,121.44,24.759999999999998,20.6
3111,121.47,24.759999999999998,23.5
3112,121.5,24.759999999999998,25.2
3113,121.53,24.759999999999998,24.3
3114,121.56,24.759999999999998,23.3
3115,121.59,24.759999999999998,23.0
3116,121.62,24.759999999999998,23.6
3117,121.65,24.759999999999998,26.6
3118,121.68,24.759999999999998,27.8
3119,121.71,24.759999999999998,28.3
3120,121.74,24.759999999999998,28.2
3121,121.77,24.759999999999998,28.0
3122,121.8,24.759999999999998,27.9
3123,120.93,24.79,27.1
3124,120.96,24.79,27.2
3125,120.99,24.79,27.1
3126,121.02,24.79,27.2
3127,121.05,24.79,27.2
3128,121.08,24.79,26.8
3129,121.11,24.79,24.8
3130,121.14,24.79,26.5
3131,121.17,24.79,26.9
3132,121.2,24.79,26.5
3133,121.23,24.79,25.6
3134,121.26,24.79,25.4
3135,121.29,24.79,25.8
3136,121.32,24.79,25.5
3137,121.35,24.79,24.3
3138,121.38,24.79,25.3
3139,121.41,24.79,22.5
3140,121.44,24.79,17.3
3141,121.47,24.79,21.4
3142,121.5,24.79,24.9
3143,121.53,24.79,19.6
3144,121.56,24.79,18.5
3145,121.59,24.79,19.7
3146,121.62,24.79,19.6
3147,121.65,24.79,26.4
3148,121.68,24.79,27.4
3149,121.71,24.79,28.0
3150,121.74,24.79,28.1
3151,121.77,24.79,27.9
3152,121.8,24.79,27.7
3153,120.93,24.82,27.1
3154,120.96,24.82,27.2
3155,120.99,24.82,27.3
3156,121.02,24.82,27.3
3157,121.05,24.82,27.3
3158,121.08,24.82,27.3
3159,121.11,24.82,27.2
3160,121.14,24.82,26.1
3161,121.17,24.82,25.7
3162,121.2,24.82,26.1
3163,121.23,24.82,26.5
3164,121.26,24.82,27.6
3165,121.29,24.82,26.8
3166,121.32,24.82,26.5
3167,121.35,24.82,26.0
3168,121.38,24.82,25.8
3169,121.41,24.82,21.6
3170,121.44,24.82,23.6
3171,121.47,24.82,21.0
3172,121.5,24.82,24.2
3173,121.53,24.82,24.9
3174,121.56,24.82,21.7
3175,121.59,24.82,24.8
3176,121.62,24.82,21.4
3177,121.65,24.82,22.1
3178,121.68,24.82,21.9
3179,121.71,24.82,24.7
3180,121.74,24.82,27.5
3181,121.77,24.82,27.8
3182,121.8,24.82,27.8
3183,121.95,24.82,27.6
3184,120.96,24.849999999999998,27.3
3185,120.99,24.849999999999998,27.4
3186,121.02,24.849999999999998,27.0
3187,121.05,24.849999999999998,27.2
3188,121.08,24.849999999999998,26.9
3189,121.11,24.849999999999998,27.1
3190,121.14,24.849999999999998,24.8
3191,121.17,24.849999999999998,26.3
3192,121.2,24.849999999999998,25.5
3193,121.23,24.849999999999998,26.4
3194,121.26,24.849999999999998,27.8
3195,121.29,24.849999999999998,26.9
3196,121.32,24.849999999999998,25.8
3197,121.35,24.849999999999998,26.9
3198,121.38,24.849999999999998,24.2
3199,121.41,24.849999999999998,24.3
3200,121.44,24.849999999999998,27.1
3201,121.47,24.849999999999998,24.1
3202,121.5,24.849999999999998,23.0
3203,121.53,24.849999999999998,26.6
3204,121.56,24.849999999999998,26.8
3205,121.59,24.849999999999998,26.0
3206,121.62,24.849999999999998,24.9
3207,121.65,24.849999999999998,22.6
3208,121.68,24.849999999999998,20.6
3209,121.71,24.849999999999998,21.6
3210,121.74,24.849999999999998,24.4
3211,121.77,24.849999999999998,27.5
3212,121.8,24.849999999999998,27.8
3213,120.96,24.88,27.2
3214,120.99,24.88,27.3
3215,121.02,24.88,27.2
3216,121.05,24.88,26.8
3217,121.08,24.88,26.1
3218,121.11,24.88,26.2
3219,121.14,24.88,26.4
3220,121.17,24.88,25.6
3221,121.2,24.88,26.7
3222,121.23,24.88,26.9
3223,121.26,24.88,27.5
3224,121.29,24.88,28.2
3225,121.32,24.88,27.5
3226,121.35,24.88,28.1
3227,121.38,24.88,28.0
3228,121.41,24.88,26.7
3229,121.44,24.88,23.9
3230,121.47,24.88,23.3
3231,121.5,24.88,26.9
3232,121.53,24.88,26.8
3233,121.56,24.88,23.9
3234,121.59,24.88,26.4
3235,121.62,24.88,26.5
3236,121.65,24.88,24.9
3237,121.68,24.88,23.9
3238,121.71,24.88,25.5
3239,121.74,24.88,24.5
3240,121.77,24.88,23.7
3241,121.8,24.88,27.4
3242,121.83,24.88,27.8
3243,120.99,24.91,27.4
3244,121.02,24.91,27.3
3245,121.05,24.91,27.0
3246,121.08,24.91,26.8
3247,121.11,24.91,27.0
3248,121.14,24.91,26.6
3249,121.17,24.91,27.4
3250,121.2,24.91,27.3
3251,121.23,24.91,27.3
3252,121.26,24.91,27.6
3253,121.29,24.91,28.4
3254,121.32,24.91,28.5
3255,121.35,24.91,28.5
3256,121.38,24.91,28.2
3257,121.41,24.91,27.6
3258,121.44,24.91,27.9
3259,121.47,24.91,26.2
3260,121.5,24.91,25.9
3261,121.53,24.91,28.5
3262,121.56,24.91,27.7
3263,121.59,24.91,27.6
3264,121.62,24.91,27.5
3265,121.65,24.91,26.5
3266,121.68,24.91,26.1
3267,121.71,24.91,25.5
3268,121.74,24.91,23.5
3269,121.77,24.91,23.7
3270,121.8,24.91,24.0
3271,121.83,24.91,24.2
3272,121.86,24.91,27.6
3273,121.02,24.939999999999998,27.5
3274,121.05,24.939999999999998,27.5
3275,121.08,24.939999999999998,27.5
3276,121.11,24.939999999999998,27.5
3277,121.14,24.939999999999998,27.5
3278,121.17,24.939999999999998,27.3
3279,121.2,24.939999999999998,27.6
3280,121.23,24.939999999999998,27.6
3281,121.26,24.939999999999998,28.2
3282,121.29,24.939999999999998,27.8
3283,121.32,24.939999999999998,28.5
3284,121.35,24.939999999999998,28.7
3285,121.38,24.939999999999998,28.9
3286,121.41,24.939999999999998,28.4
3287,121.44,24.939999999999998,26.8
3288,121.47,24.939999999999998,27.8
3289,121.5,24.939999999999998,27.7
3290,121.53,24.939999999999998,28.4
3291,121.56,24.939999999999998,26.6
3292,121.59,24.939999999999998,25.9
3293,121.62,24.939999999999998,26.5
3294,121.65,24.939999999999998,26.5
3295,121.68,24.939999999999998,26.5
3296,121.71,24.939999999999998,26.5
3297,121.74,24.939999999999998,25.5
3298,121.77,24.939999999999998,22.7
3299,121.8,24.939999999999998,24.3
3300,121.83,24.939999999999998,23.2
3301,121.86,24.939999999999998,25.9
3302,121.02,24.97,27.6
3303,121.05,24.97,27.8
3304,121.08,24.97,27.7
3305,121.11,24.97,27.7
3306,121.14,24.97,27.7
3307,121.17,24.97,29.1
3308,121.2,24.97,28.1
3309,121.23,24.97,28.0
3310,121.26,24.97,28.1
3311,121.29,24.97,28.0
3312,121.32,24.97,28.0
3313,121.35,24.97,28.1
3314,121.38,24.97,28.6
3315,121.41,24.97,28.5
3316,121.44,24.97,28.2
3317,121.47,24.97,28.3
3318,121.5,24.97,28.3
3319,121.53,24.97,28.3
3320,121.56,24.97,28.2
3321,121.59,24.97,27.4
3322,121.62,24.97,25.7
3323,121.65,24.97,26.8
3324,121.68,24.97,25.9
3325,121.71,24.97,22.6
3326,121.74,24.97,25.3
3327,121.77,24.97,25.2
3328,121.8,24.97,24.2
3329,121.83,24.97,24.1
3330,121.86,24.97,25.7
3331,121.89,24.97,25.8
3332,121.05,25.0,27.9
3333,121.08,25.0,28.1
3334,121.11,25.0,27.9
3335,121.14,25.0,27.9
3336,121.17,25.0,28.0
3337,121.2,25.0,28.1
3338,121.23,25.0,28.2
3339,121.26,25.0,28.2
3340,121.29,25.0,28.1
3341,121.32,25.0,28.3
3342,121.35,25.0,27.5
3343,121.38,25.0,27.4
3344,121.41,25.0,28.5
3345,121.44,25.0,28.7
3346,121.47,25.0,28.3
3347,121.5,25.0,28.2
3348,121.53,25.0,28.1
3349,121.56,25.0,27.8
3350,121.59,25.0,27.5
3351,121.62,25.0,27.5
3352,121.65,25.0,25.8
3353,121.68,25.0,26.3
3354,121.71,25.0,25.3
3355,121.74,25.0,24.8
3356,121.77,25.0,25.1
3357,121.8,25.0,25.4
3358,121.83,25.0,26.3
3359,121.86,25.0,26.8
3360,121.89,25.0,27.1
3361,121.92,25.0,26.4
3362,121.95,25.0,26.4
3363,121.98,25.0,26.7
3364,121.05,25.029999999999998,28.0
3365,121.08,25.029999999999998,28.2
3366,121.11,25.029999999999998,28.3
3367,121.14,25.029999999999998,28.1
3368,121.17,25.029999999999998,28.2
3369,121.2,25.029999999999998,28.4
3370,121.23,25.029999999999998,28.3
3371,121.26,25.029999999999998,27.7
3372,121.29,25.029999999999998,28.3
3373,121.32,25.029999999999998,27.4
3374,121.35,25.029999999999998,26.9
3375,121.38,25.029999999999998,26.4
3376,121.41,25.029999999999998,28.4
3377,121.44,25.029999999999998,28.3
3378,121.47,25.029999999999998,28.1
3379,121.5,25.029999999999998,28.0
3380,121.53,25.029999999999998,25.7
3381,121.56,25.029999999999998,27.9
3382,121.59,25.029999999999998,27.9
3383,121.62,25.029999999999998,27.9
3384,121.65,25.029999999999998,26.3
3385,121.68,25.029999999999998,25.4
3386,121.71,25.029999999999998,25.4
3387,121.74,25.029999999999998,26.2
3388,121.77,25.029999999999998,26.3
3389,121.8,25.029999999999998,26.7
3390,121.83,25.029999999999998,27.3
3391,121.86,25.029999999999998,27.1
3392,121.89,25.029999999999998,27.3
3393,121.92,25.029999999999998,27.0
3394,121.14,25.06,28.4
3395,121.17,25.06,28.4
3396,121.2,25.06,28.4
3397,121.23,25.06,28.4
3398,121.26,25.06,28.3
3399,121.29,25.06,28.3
3400,121.32,25.06,27.4
3401,121.35,25.06,26.8
3402,121.38,25.06,26.7
3403,121.41,25.06,28.2
3404,121.44,25.06,27.6
3405,121.47,25.06,28.0
3406,121.5,25.06,28.2
3407,121.53,25.06,27.8
3408,121.56,25.06,27.9
3409,121.59,25.06,27.9
3410,121.62,25.06,28.0
3411,121.65,25.06,28.6
3412,121.68,25.06,27.9
3413,121.71,25.06,26.5
3414,121.74,25.06,26.3
3415,121.77,25.06,25.7
3416,121.8,25.06,26.8
3417,121.83,25.06,26.0
3418,121.86,25.06,26.7
3419,121.89,25.06,26.5
3420,121.2,25.09,28.3
3421,121.23,25.09,28.3
3422,121.26,25.09,27.7
3423,121.29,25.09,28.3
3424,121.32,25.09,27.3
3425,121.35,25.09,27.3
3426,121.38,25.09,26.4
3427,121.41,25.09,27.4
3428,121.44,25.09,28.0
3429,121.47,25.09,27.7
3430,121.5,25.09,27.9
3431,121.53,25.09,27.9
3432,121.56,25.09,28.0
3433,121.59,25.09,27.9
3434,121.62,25.09,27.9
3435,121.65,25.09,27.6
3436,121.68,25.09,28.8
3437,121.71,25.09,30.0
3438,121.74,25.09,27.6
3439,121.77,25.09,27.2
3440,121.8,25.09,25.3
3441,121.83,25.09,26.8
3442,121.86,25.09,24.8
3443,121.89,25.09,25.9
3444,121.38,25.119999999999997,27.7
3445,121.41,25.119999999999997,27.4
3446,121.44,25.119999999999997,27.3
3447,121.47,25.119999999999997,27.8
3448,121.5,25.119999999999997,27.8
3449,121.53,25.119999999999997,28.2
3450,121.56,25.119999999999997,26.7
3451,121.59,25.119999999999997,25.6
3452,121.62,25.119999999999997,27.1
3453,121.65,25.119999999999997,27.4
3454,121.68,25.119999999999997,26.6
3455,121.71,25.119999999999997,27.7
3456,121.74,25.119999999999997,27.7
3457,121.77,25.119999999999997,27.3
3458,121.8,25.119999999999997,25.9
3459,121.41,25.15,28.1
3460,121.44,25.15,27.9
3461,121.47,25.15,27.2
3462,121.5,25.15,27.8
3463,121.53,25.15,26.6
3464,121.56,25.15,24.3
3465,121.59,25.15,22.6
3466,121.62,25.15,25.5
3467,121.65,25.15,25.9
3468,121.68,25.15,26.8
3469,121.71,25.15,25.8
3470,121.74,25.15,27.5
3471,121.44,25.18,27.8
3472,121.47,25.18,27.1
3473,121.5,25.18,24.3
3474,121.53,25.18,21.2
3475,121.56,25.18,23.3
3476,121.59,25.18,25.0
3477,121.62,25.18,24.7
3478,121.65,25.18,25.8
3479,121.68,25.18,27.4
3480,121.47,25.21,27.3
3481,121.5,25.21,26.2
3482,121.53,25.21,25.8
3483,121.56,25.21,22.1
3484,121.59,25.21,27.1
3485,121.62,25.21,27.4
3486,121.47,25.24,27.4
3487,121.5,25.24,26.9
3488,121.53,25.24,25.8
3489,121.56,25.24,25.7
3490,121.59,25.24,24.9
3491,121.62,25.24,27.2
3492,121.53,25.27,26.9
3493,121.56,25.27,24.3
3494,121.59,25.27,24.1
