,Longitude,Latitude,Label
2073,121.89,22.779999999999998,0
2074,121.92,22.779999999999998,0
2075,121.95,22.779999999999998,0
2076,121.98,22.779999999999998,0
2077,120.0,22.81,0
2078,120.03,22.81,0
2079,120.06,22.81,0
2080,120.09,22.81,0
2081,120.12,22.81,0
2082,120.15,22.81,0
2083,120.18,22.81,0
2084,120.21,22.81,0
2085,120.24,22.81,1
2086,120.27,22.81,1
2087,120.3,22.81,1
2088,120.33,22.81,1
2089,120.36,22.81,1
2090,120.39,22.81,1
2091,120.42,22.81,1
2092,120.45,22.81,1
2093,120.48,22.81,1
2094,120.51,22.81,1
2095,120.54,22.81,1
2096,120.57,22.81,1
2097,120.6,22.81,1
2098,120.63,22.81,1
2099,120.66,22.81,1
2100,120.69,22.81,1
2101,120.72,22.81,1
2102,120.75,22.81,1
2103,120.78,22.81,1
2104,120.81,22.81,1
2105,120.84,22.81,1
2106,120.87,22.81,1
2107,120.9,22.81,1
2108,120.93,22.81,1
2109,120.96,22.81,1
2110,120.99,22.81,1
2111,121.02,22.81,1
2112,121.05,22.81,1
2113,121.08,22.81,1
2114,121.11,22.81,1
2115,121.14,22.81,1
2116,121.17,22.81,1
2117,121.2,22.81,0
2118,121.23,22.81,0
2119,121.26,22.81,0
2120,121.29,22.81,0
2121,121.32,22.81,0
2122,121.35,22.81,0
2123,121.38,22.81,0
2124,121.41,22.81,0
2125,121.44,22.81,0
2126,121.47,22.81,0
2127,121.5,22.81,0
2128,121.53,22.81,0
2129,121.56,22.81,0
2130,121.59,22.81,0
2131,121.62,22.81,0
2132,121.65,22.81,0
2133,121.68,22.81,0
2134,121.71,22.81,0
2135,121.74,22.81,0
2136,121.77,22.81,0
2137,121.8,22.81,0
2138,121.83,22.81,0
2139,121.86,22.81,0
2140,121.89,22.81,0
2141,121.92,22.81,0
2142,121.95,22.81,0
2143,121.98,22.81,0
2144,120.0,22.84,0
2145,120.03,22.84,0
2146,120.06,22.84,0
2147,120.09,22.84,0
2148,120.12,22.84,0
2149,120.15,22.84,0
2150,120.18,22.84,0
2151,120.21,22.84,1
2152,120.24,22.84,1
2153,120.27,22.84,1
2154,120.3,22.84,1
2155,120.33,22.84,1
2156,120.36,22.84,1
2157,120.39,22.84,1
2158,120.42,22.84,1
2159,120.45,22.84,1
2160,120.48,22.84,1
2161,120.51,22.84,1
2162,120.54,22.84,1
2163,120.57,22.84,1
2164,120.6,22.84,1
2165,120.63,22.84,1
2166,120.66,22.84,1
2167,120.69,22.84,1
2168,120.72,22.84,1
2169,120.75,22.84,1
2170,120.78,22.84,1
2171,120.81,22.84,1
2172,120.84,22.84,1
2173,120.87,22.84,1
2174,120.9,22.84,1
2175,120.93,22.84,1
2176,120.96,22.84,1
2177,120.99,22.84,1
2178,121.02,22.84,1
2179,121.05,22.84,1
2180,121.08,22.84,1
2181,121.11,22.84,1
2182,121.14,22.84,1
2183,121.17,22.84,1
2184,121.2,22.84,0
2185,121.23,22.84,0
2186,121.26,22.84,0
2187,121.29,22.84,0
2188,121.32,22.84,0
2189,121.35,22.84,0
2190,121.38,22.84,0
2191,121.41,22.84,0
2192,121.44,22.84,0
2193,121.47,22.84,0
2194,121.5,22.84,0
2195,121.53,22.84,0
2196,121.56,22.84,0
2197,121.59,22.84,0
2198,121.62,22.84,0
2199,121.65,22.84,0
2200,121.68,22.84,0
2201,121.71,22.84,0
2202,121.74,22.84,0
2203,121.77,22.84,0
2204,121.8,22.84,0
2205,121.83,22.84,0
2206,121.86,22.84,0
2207,121.89,22.84,0
2208,121.92,22.84,0
2209,121.95,22.84,0
2210,121.98,22.84,0
2211,120.0,22.869999999999997,0
2212,120.03,22.869999999999997,0
2213,120.06,22.869999999999997,0
2214,120.09,22.869999999999997,0
2215,120.12,22.869999999999997,0
2216,120.15,22.869999999999997,0
2217,120.18,22.869999999999997,0
2218,120.21,22.869999999999997,0
2219,120.24,22.869999999999997,1
2220,120.27,22.869999999999997,1
2221,120.3,22.869999999999997,1
2222,120.33,22.869999999999997,1
2223,120.36,22.869999999999997,1
2224,120.39,22.869999999999997,1
2225,120.42,22.869999999999997,1
2226,120.45,22.869999999999997,1
2227,120.48,22.869999999999997,1
2228,120.51,22.869999999999997,1
2229,120.54,22.869999999999997,1
2230,120.57,22.869999999999997,1
2231,120.6,22.869999999999997,1
2232,120.63,22.869999999999997,1
2233,120.66,22.869999999999997,1
2234,120.69,22.869999999999997,1
2235,120.72,22.869999999999997,1
2236,120.75,22.869999999999997,1
2237,120.78,22.869999999999997,1
2238,120.81,22.869999999999997,1
2239,120.84,22.869999999999997,1
2240,120.87,22.869999999999997,1
2241,120.9,22.869999999999997,1
2242,120.93,22.869999999999997,1
2243,120.96,22.869999999999997,1
2244,120.99,22.869999999999997,1
2245,121.02,22.869999999999997,1
2246,121.05,22.869999999999997,1
2247,121.08,22.869999999999997,1
2248,121.11,22.869999999999997,1
2249,121.14,22.869999999999997,1
2250,121.17,22.869999999999997,1
2251,121.2,22.869999999999997,1
2252,121.23,22.869999999999997,1
2253,121.26,22.869999999999997,0
2254,121.29,22.869999999999997,0
2255,121.32,22.869999999999997,0
2256,121.35,22.869999999999997,0
2257,121.38,22.869999999999997,0
2258,121.41,22.869999999999997,0
2259,121.44,22.869999999999997,0
2260,121.47,22.869999999999997,0
2261,121.5,22.869999999999997,0
2262,121.53,22.869999999999997,0
2263,121.56,22.869999999999997,0
2264,121.59,22.869999999999997,0
2265,121.62,22.869999999999997,0
2266,121.65,22.869999999999997,0
2267,121.68,22.869999999999997,0
2268,121.71,22.869999999999997,0
2269,121.74,22.869999999999997,0
2270,121.77,22.869999999999997,0
2271,121.8,22.869999999999997,0
2272,121.83,22.869999999999997,0
2273,121.86,22.869999999999997,0
2274,121.89,22.869999999999997,0
2275,121.92,22.869999999999997,0
2276,121.95,22.869999999999997,0
2277,121.98,22.869999999999997,0
2278,120.0,22.9,0
2279,120.03,22.9,0
2280,120.06,22.9,0
2281,120.09,22.9,0
2282,120.12,22.9,0
2283,120.15,22.9,0
2284,120.18,22.9,0
2285,120.21,22.9,1
2286,120.24,22.9,1
2287,120.27,22.9,1
2288,120.3,22.9,1
2289,120.33,22.9,1
2290,120.36,22.9,1
2291,120.39,22.9,1
2292,120.42,22.9,1
2293,120.45,22.9,1
2294,120.48,22.9,1
2295,120.51,22.9,1
2296,120.54,22.9,1
2297,120.57,22.9,1
2298,120.6,22.9,1
2299,120.63,22.9,1
2300,120.66,22.9,1
2301,120.69,22.9,1
2302,120.72,22.9,1
2303,120.75,22.9,1
2304,120.78,22.9,1
2305,120.81,22.9,1
2306,120.84,22.9,1
2307,120.87,22.9,1
2308,120.9,22.9,1
2309,120.93,22.9,1
2310,120.96,22.9,1
2311,120.99,22.9,1
2312,121.02,22.9,1
2313,121.05,22.9,1
2314,121.08,22.9,1
2315,121.11,22.9,1
2316,121.14,22.9,1
2317,121.17,22.9,1
2318,121.2,22.9,1
2319,121.23,22.9,1
2320,121.26,22.9,0
2321,121.29,22.9,0
2322,121.32,22.9,0
2323,121.35,22.9,0
2324,121.38,22.9,0
2325,121.41,22.9,0
2326,121.44,22.9,0
2327,121.47,22.9,0
2328,121.5,22.9,0
2329,121.53,22.9,0
2330,121.56,22.9,0
2331,121.59,22.9,0
2332,121.62,22.9,0
2333,121.65,22.9,0
2334,121.68,22.9,0
2335,121.71,22.9,0
2336,121.74,22.9,0
2337,121.77,22.9,0
2338,121.8,22.9,0
2339,121.83,22.9,0
2340,121.86,22.9,0
2341,121.89,22.9,0
2342,121.92,22.9,0
2343,121.95,22.9,0
2344,121.98,22.9,0
2345,120.0,22.93,0
2346,120.03,22.93,0
2347,120.06,22.93,0
2348,120.09,22.93,0
2349,120.12,22.93,0
2350,120.15,22.93,0
2351,120.18,22.93,1
2352,120.21,22.93,1
2353,120.24,22.93,1
2354,120.27,22.93,1
2355,120.3,22.93,1
2356,120.33,22.93,1
2357,120.36,22.93,1
2358,120.39,22.93,1
2359,120.42,22.93,1
2360,120.45,22.93,1
2361,120.48,22.93,1
2362,120.51,22.93,1
2363,120.54,22.93,1
2364,120.57,22.93,1
2365,120.6,22.93,1
2366,120.63,22.93,1
2367,120.66,22.93,1
2368,120.69,22.93,1
2369,120.72,22.93,1
2370,120.75,22.93,1
2371,120.78,22.93,1
2372,120.81,22.93,1
2373,120.84,22.93,1
2374,120.87,22.93,1
2375,120.9,22.93,1
2376,120.93,22.93,1
2377,120.96,22.93,1
2378,120.99,22.93,1
2379,121.02,22.93,1
2380,121.05,22.93,1
2381,121.08,22.93,1
2382,121.11,22.93,1
2383,121.14,22.93,1
2384,121.17,22.93,1
2385,121.2,22.93,1
2386,121.23,22.93,1
2387,121.26,22.93,1
2388,121.29,22.93,0
2389,121.32,22.93,0
2390,121.35,22.93,0
2391,121.38,22.93,0
2392,121.41,22.93,0
2393,121.44,22.93,0
2394,121.47,22.93,0
2395,121.5,22.93,0
2396,121.53,22.93,0
2397,121.56,22.93,0
2398,121.59,22.93,0
2399,121.62,22.93,0
2400,121.65,22.93,0
2401,121.68,22.93,0
2402,121.71,22.93,0
2403,121.74,22.93,0
2404,121.77,22.93,0
2405,121.8,22.93,0
2406,121.83,22.93,0
2407,121.86,22.93,0
2408,121.89,22.93,0
2409,121.92,22.93,0
2410,121.95,22.93,0
2411,121.98,22.93,0
2412,120.0,22.96,0
2413,120.03,22.96,0
2414,120.06,22.96,0
2415,120.09,22.96,0
2416,120.12,22.96,0
2417,120.15,22.96,0
2418,120.18,22.96,1
2419,120.21,22.96,1
2420,120.24,22.96,1
2421,120.27,22.96,1
2422,120.3,22.96,1
2423,120.33,22.96,1
2424,120.36,22.96,1
2425,120.39,22.96,1
2426,120.42,22.96,1
2427,120.45,22.96,1
2428,120.48,22.96,1
2429,120.51,22.96,1
2430,120.54,22.96,1
2431,120.57,22.96,1
2432,120.6,22.96,1
2433,120.63,22.96,1
2434,120.66,22.96,1
2435,120.69,22.96,1
2436,120.72,22.96,1
2437,120.75,22.96,1
2438,120.78,22.96,1
2439,120.81,22.96,1
2440,120.84,22.96,1
2441,120.87,22.96,1
2442,120.9,22.96,1
2443,120.93,22.96,1
2444,120.96,22.96,1
2445,120.99,22.96,1
2446,121.02,22.96,1
2447,121.05,22.96,1
2448,121.08,22.96,1
2449,121.11,22.96,1
2450,121.14,22.96,1
2451,121.17,22.96,1
2452,121.2,22.96,1
2453,121.23,22.96,1
2454,121.26,22.96,1
2455,121.29,22.96,1
2456,121.32,22.96,0
2457,121.35,22.96,0
2458,121.38,22.96,0
2459,121.41,22.96,0
2460,121.44,22.96,0
2461,121.47,22.96,0
2462,121.5,22.96,0
2463,121.53,22.96,0
2464,121.56,22.96,0
2465,121.59,22.96,0
2466,121.62,22.96,0
2467,121.65,22.96,0
2468,121.68,22.96,0
2469,121.71,22.96,0
2470,121.74,22.96,0
2471,121.77,22.96,0
2472,121.8,22.96,0
2473,121.83,22.96,0
2474,121.86,22.96,0
2475,121.89,22.96,0
2476,121.92,22.96,0
2477,121.95,22.96,0
2478,121.98,22.96,0
2479,120.0,22.99,0
2480,120.03,22.99,0
2481,120.06,22.99,0
2482,120.09,22.99,0
2483,120.12,22.99,0
2484,120.15,22.99,0
2485,120.18,22.99,1
2486,120.21,22.99,1
2487,120.24,22.99,1
2488,120.27,22.99,1
2489,120.3,22.99,1
2490,120.33,22.99,1
2491,120.36,22.99,1
2492,120.39,22.99,1
2493,120.42,22.99,1
2494,120.45,22.99,1
2495,120.48,22.99,1
2496,120.51,22.99,1
2497,120.54,22.99,1
2498,120.57,22.99,1
2499,120.6,22.99,1
2500,120.63,22.99,1
2501,120.66,22.99,1
2502,120.69,22.99,1
2503,120.72,22.99,1
2504,120.75,22.99,1
2505,120.78,22.99,1
2506,120.81,22.99,1
2507,120.84,22.99,1
2508,120.87,22.99,1
2509,120.9,22.99,1
2510,120.93,22.99,1
2511,120.96,22.99,1
2512,120.99,22.99,1
2513,121.02,22.99,1
2514,121.05,22.99,1
2515,121.08,22.99,1
2516,121.11,22.99,1
2517,121.14,22.99,1
2518,121.17,22.99,1
2519,121.2,22.99,1
2520,121.23,22.99,1
2521,121.26,22.99,1
2522,121.29,22.99,1
2523,121.32,22.99,0
2524,121.35,22.99,0
2525,121.38,22.99,0
2526,121.41,22.99,0
2527,121.44,22.99,0
2528,121.47,22.99,0
2529,121.5,22.99,0
2530,121.53,22.99,0
2531,121.56,22.99,0
2532,121.59,22.99,0
2533,121.62,22.99,0
2534,121.65,22.99,0
2535,121.68,22.99,0
2536,121.71,22.99,0
2537,121.74,22.99,0
2538,121.77,22.99,0
2539,121.8,22.99,0
2540,121.83,22.99,0
2541,121.86,22.99,0
2542,121.89,22.99,0
2543,121.92,22.99,0
2544,121.95,22.99,0
2545,121.98,22.99,0
2546,120.0,23.02,0
2547,120.03,23.02,0
2548,120.06,23.02,0
2549,120.09,23.02,0
2550,120.12,23.02,1
2551,120.15,23.02,1
2552,120.18,23.02,1
2553,120.21,23.02,1
2554,120.24,23.02,1
2555,120.27,23.02,1
2556,120.3,23.02,1
2557,120.33,23.02,1
2558,120.36,23.02,1
2559,120.39,23.02,1
2560,120.42,23.02,1
2561,120.45,23.02,1
2562,120.48,23.02,1
2563,120.51,23.02,1
2564,120.54,23.02,1
2565,120.57,23.02,1
2566,120.6,23.02,1
2567,120.63,23.02,1
2568,120.66,23.02,1
2569,120.69,23.02,1
2570,120.72,23.02,1
2571,120.75,23.02,1
2572,120.78,23.02,1
2573,120.81,23.02,1
2574,120.84,23.02,1
2575,120.87,23.02,1
2576,120.9,23.02,1
2577,120.93,23.02,1
2578,120.96,23.02,1
2579,120.99,23.02,1
2580,121.02,23.02,1
2581,121.05,23.02,1
2582,121.08,23.02,1
2583,121.11,23.02,1
2584,121.14,23.02,1
2585,121.17,23.02,1
2586,121.2,23.02,1
2587,121.23,23.02,1
2588,121.26,23.02,1
2589,121.29,23.02,1
2590,121.32,23.02,1
2591,121.35,23.02,0
2592,121.38,23.02,0
2593,121.41,23.02,0
2594,121.44,23.02,0
2595,121.47,23.02,0
2596,121.5,23.02,0
2597,121.53,23.02,0
2598,121.56,23.02,0
2599,121.59,23.02,0
2600,121.62,23.02,0
2601,121.65,23.02,0
2602,121.68,23.02,0
2603,121.71,23.02,0
2604,121.74,23.02,0
2605,121.77,23.02,0
2606,121.8,23.02,0
2607,121.83,23.02,0
2608,121.86,23.02,0
2609,121.89,23.02,0
2610,121.92,23.02,0
2611,121.95,23.02,0
2612,121.98,23.02,0
2613,120.0,23.049999999999997,0
2614,120.03,23.049999999999997,0
2615,120.06,23.049999999999997,1
2616,120.09,23.049999999999997,1
2617,120.12,23.049999999999997,1
2618,120.15,23.049999999999997,1
2619,120.18,23.049999999999997,1
2620,120.21,23.049999999999997,1
2621,120.24,23.049999999999997,1
2622,120.27,23.049999999999997,1
2623,120.3,23.049999999999997,1
2624,120.33,23.049999999999997,1
2625,120.36,23.049999999999997,1
2626,120.39,23.049999999999997,1
2627,120.42,23.049999999999997,1
2628,120.45,23.049999999999997,1
2629,120.48,23.049999999999997,1
2630,120.51,23.049999999999997,1
2631,120.54,23.049999999999997,1
2632,120.57,23.049999999999997,1
2633,120.6,23.049999999999997,1
2634,120.63,23.049999999999997,1
2635,120.66,23.049999999999997,1
2636,120.69,23.049999999999997,1
2637,120.72,23.049999999999997,1
2638,120.75,23.049999999999997,1
2639,120.78,23.049999999999997,1
2640,120.81,23.049999999999997,1
2641,120.84,23.049999999999997,1
2642,120.87,23.049999999999997,1
2643,120.9,23.049999999999997,1
2644,120.93,23.049999999999997,1
2645,120.96,23.049999999999997,1
2646,120.99,23.049999999999997,1
2647,121.02,23.049999999999997,1
2648,121.05,23.049999999999997,1
2649,121.08,23.049999999999997,1
2650,121.11,23.049999999999997,1
2651,121.14,23.049999999999997,1
2652,121.17,23.049999999999997,1
2653,121.2,23.049999999999997,1
2654,121.23,23.049999999999997,1
2655,121.26,23.049999999999997,1
2656,121.29,23.049999999999997,1
2657,121.32,23.049999999999997,1
2658,121.35,23.049999999999997,0
2659,121.38,23.049999999999997,0
2660,121.41,23.049999999999997,0
2661,121.44,23.049999999999997,0
2662,121.47,23.049999999999997,0
2663,121.5,23.049999999999997,0
2664,121.53,23.049999999999997,0
2665,121.56,23.049999999999997,0
2666,121.59,23.049999999999997,0
2667,121.62,23.049999999999997,0
2668,121.65,23.049999999999997,0
2669,121.68,23.049999999999997,0
2670,121.71,23.049999999999997,0
2671,121.74,23.049999999999997,0
2672,121.77,23.049999999999997,0
2673,121.8,23.049999999999997,0
2674,121.83,23.049999999999997,0
2675,121.86,23.049999999999997,0
2676,121.89,23.049999999999997,0
2677,121.92,23.049999999999997,0
2678,121.95,23.049999999999997,0
2679,121.98,23.049999999999997,0
2680,120.0,23.08,0
2681,120.03,23.08,1
2682,120.06,23.08,1
2683,120.09,23.08,1
2684,120.12,23.08,1
2685,120.15,23.08,1
2686,120.18,23.08,1
2687,120.21,23.08,1
2688,120.24,23.08,1
2689,120.27,23.08,1
2690,120.3,23.08,1
2691,120.33,23.08,1
2692,120.36,23.08,1
2693,120.39,23.08,1
2694,120.42,23.08,1
2695,120.45,23.08,1
2696,120.48,23.08,1
2697,120.51,23.08,1
2698,120.54,23.08,1
2699,120.57,23.08,1
2700,120.6,23.08,1
2701,120.63,23.08,1
2702,120.66,23.08,1
2703,120.69,23.08,1
2704,120.72,23.08,1
2705,120.75,23.08,1
2706,120.78,23.08,1
2707,120.81,23.08,1
2708,120.84,23.08,1
2709,120.87,23.08,1
2710,120.9,23.08,1
2711,120.93,23.08,1
2712,120.96,23.08,1
2713,120.99,23.08,1
2714,121.02,23.08,1
2715,121.05,23.08,1
2716,121.08,23.08,1
2717,121.11,23.08,1
2718,121.14,23.08,1
2719,121.17,23.08,1
2720,121.2,23.08,1
2721,121.23,23.08,1
2722,121.26,23.08,1
2723,121.29,23.08,1
2724,121.32,23.08,1
2725,121.35,23.08,1
2726,121.38,23.08,0
2727,121.41,23.08,0
2728,121.44,23.08,0
2729,121.47,23.08,0
2730,121.5,23.08,0
2731,121.53,23.08,0
2732,121.56,23.08,0
2733,121.59,23.08,0
2734,121.62,23.08,0
2735,121.65,23.08,0
2736,121.68,23.08,0
2737,121.71,23.08,0
2738,121.74,23.08,0
2739,121.77,23.08,0
2740,121.8,23.08,0
2741,121.83,23.08,0
2742,121.86,23.08,0
2743,121.89,23.08,0
2744,121.92,23.08,0
2745,121.95,23.08,0
2746,121.98,23.08,0
2747,120.0,23.11,0
2748,120.03,23.11,0
2749,120.06,23.11,1
2750,120.09,23.11,0
2751,120.12,23.11,1
2752,120.15,23.11,1
2753,120.18,23.11,1
2754,120.21,23.11,1
2755,120.24,23.11,1
2756,120.27,23.11,1
2757,120.3,23.11,1
2758,120.33,23.11,1
2759,120.36,23.11,1
2760,120.39,23.11,1
2761,120.42,23.11,1
2762,120.45,23.11,1
2763,120.48,23.11,1
2764,120.51,23.11,1
2765,120.54,23.11,1
2766,120.57,23.11,1
2767,120.6,23.11,1
2768,120.63,23.11,1
2769,120.66,23.11,1
2770,120.69,23.11,1
2771,120.72,23.11,1
2772,120.75,23.11,1
2773,120.78,23.11,1
2774,120.81,23.11,1
2775,120.84,23.11,1
2776,120.87,23.11,1
2777,120.9,23.11,1
2778,120.93,23.11,1
2779,120.96,23.11,1
2780,120.99,23.11,1
2781,121.02,23.11,1
2782,121.05,23.11,1
2783,121.08,23.11,1
2784,121.11,23.11,1
2785,121.14,23.11,1
2786,121.17,23.11,1
2787,121.2,23.11,1
2788,121.23,23.11,1
2789,121.26,23.11,1
2790,121.29,23.11,1
2791,121.32,23.11,1
2792,121.35,23.11,1
2793,121.38,23.11,1
2794,121.41,23.11,0
2795,121.44,23.11,0
2796,121.47,23.11,0
2797,121.5,23.11,0
2798,121.53,23.11,0
2799,121.56,23.11,0
2800,121.59,23.11,0
2801,121.62,23.11,0
2802,121.65,23.11,0
2803,121.68,23.11,0
2804,121.71,23.11,0
2805,121.74,23.11,0
2806,121.77,23.11,0
2807,121.8,23.11,0
2808,121.83,23.11,0
2809,121.86,23.11,0
2810,121.89,23.11,0
2811,121.92,23.11,0
2812,121.95,23.11,0
2813,121.98,23.11,0
2814,120.0,23.14,0
2815,120.03,23.14,0
2816,120.06,23.14,0
2817,120.09,23.14,0
2818,120.12,23.14,1
2819,120.15,23.14,1
2820,120.18,23.14,1
2821,120.21,23.14,1
2822,120.24,23.14,1
2823,120.27,23.14,1
2824,120.3,23.14,1
2825,120.33,23.14,1
2826,120.36,23.14,1
2827,120.39,23.14,1
2828,120.42,23.14,1
2829,120.45,23.14,1
2830,120.48,23.14,1
2831,120.51,23.14,1
2832,120.54,23.14,1
2833,120.57,23.14,1
2834,120.6,23.14,1
2835,120.63,23.14,1
2836,120.66,23.14,1
2837,120.69,23.14,1
2838,120.72,23.14,1
2839,120.75,23.14,1
2840,120.78,23.14,1
2841,120.81,23.14,1
2842,120.84,23.14,1
2843,120.87,23.14,1
2844,120.9,23.14,1
2845,120.93,23.14,1
2846,120.96,23.14,1
2847,120.99,23.14,1
2848,121.02,23.14,1
2849,121.05,23.14,1
2850,121.08,23.14,1
2851,121.11,23.14,1
2852,121.14,23.14,1
2853,121.17,23.14,1
2854,121.2,23.14,1
2855,121.23,23.14,1
2856,121.26,23.14,1
2857,121.29,23.14,1
2858,121.32,23.14,1
2859,121.35,23.14,1
2860,121.38,23.14,1
2861,121.41,23.14,0
2862,121.44,23.14,0
2863,121.47,23.14,0
2864,121.5,23.14,0
2865,121.53,23.14,0
2866,121.56,23.14,0
2867,121.59,23.14,0
2868,121.62,23.14,0
2869,121.65,23.14,0
2870,121.68,23.14,0
2871,121.71,23.14,0
2872,121.74,23.14,0
2873,121.77,23.14,0
2874,121.8,23.14,0
2875,121.83,23.14,0
2876,121.86,23.14,0
2877,121.89,23.14,0
2878,121.92,23.14,0
2879,121.95,23.14,0
2880,121.98,23.14,0
2881,120.0,23.169999999999998,0
2882,120.03,23.169999999999998,0
2883,120.06,23.169999999999998,0
2884,120.09,23.169999999999998,1
2885,120.12,23.169999999999998,1
2886,120.15,23.169999999999998,1
2887,120.18,23.169999999999998,1
2888,120.21,23.169999999999998,1
2889,120.24,23.169999999999998,1
2890,120.27,23.169999999999998,1
2891,120.3,23.169999999999998,1
2892,120.33,23.169999999999998,1
2893,120.36,23.169999999999998,1
2894,120.39,23.169999999999998,1
2895,120.42,23.169999999999998,1
2896,120.45,23.169999999999998,1
2897,120.48,23.169999999999998,1
2898,120.51,23.169999999999998,1
2899,120.54,23.169999999999998,1
2900,120.57,23.169999999999998,1
2901,120.6,23.169999999999998,1
2902,120.63,23.169999999999998,1
2903,120.66,23.169999999999998,1
2904,120.69,23.169999999999998,1
2905,120.72,23.169999999999998,1
2906,120.75,23.169999999999998,1
2907,120.78,23.169999999999998,1
2908,120.81,23.169999999999998,1
2909,120.84,23.169999999999998,1
2910,120.87,23.169999999999998,1
2911,120.9,23.169999999999998,1
2912,120.93,23.169999999999998,1
2913,120.96,23.169999999999998,1
2914,120.99,23.169999999999998,1
2915,121.02,23.169999999999998,1
2916,121.05,23.169999999999998,1
2917,121.08,23.169999999999998,1
2918,121.11,23.169999999999998,1
2919,121.14,23.169999999999998,1
2920,121.17,23.169999999999998,1
2921,121.2,23.169999999999998,1
2922,121.23,23.169999999999998,1
2923,121.26,23.169999999999998,1
2924,121.29,23.169999999999998,1
2925,121.32,23.169999999999998,1
2926,121.35,23.169999999999998,1
2927,121.38,23.169999999999998,1
2928,121.41,23.169999999999998,0
2929,121.44,23.169999999999998,0
2930,121.47,23.169999999999998,0
2931,121.5,23.169999999999998,0
2932,121.53,23.169999999999998,0
2933,121.56,23.169999999999998,0
2934,121.59,23.169999999999998,0
2935,121.62,23.169999999999998,0
2936,121.65,23.169999999999998,0
2937,121.68,23.169999999999998,0
2938,121.71,23.169999999999998,0
2939,121.74,23.169999999999998,0
2940,121.77,23.169999999999998,0
2941,121.8,23.169999999999998,0
2942,121.83,23.169999999999998,0
2943,121.86,23.169999999999998,0
2944,121.89,23.169999999999998,0
2945,121.92,23.169999999999998,0
2946,121.95,23.169999999999998,0
2947,121.98,23.169999999999998,0
2948,120.0,23.2,0
2949,120.03,23.2,0
2950,120.06,23.2,0
2951,120.09,23.2,1
2952,120.12,23.2,1
2953,120.15,23.2,1
2954,120.18,23.2,1
2955,120.21,23.2,1
2956,120.24,23.2,1
2957,120.27,23.2,1
2958,120.3,23.2,1
2959,120.33,23.2,1
2960,120.36,23.2,1
2961,120.39,23.2,1
2962,120.42,23.2,1
2963,120.45,23.2,1
2964,120.48,23.2,1
2965,120.51,23.2,1
2966,120.54,23.2,1
2967,120.57,23.2,1
2968,120.6,23.2,1
2969,120.63,23.2,1
2970,120.66,23.2,1
2971,120.69,23.2,1
2972,120.72,23.2,1
2973,120.75,23.2,1
2974,120.78,23.2,1
2975,120.81,23.2,1
2976,120.84,23.2,1
2977,120.87,23.2,1
2978,120.9,23.2,1
2979,120.93,23.2,1
2980,120.96,23.2,1
2981,120.99,23.2,1
2982,121.02,23.2,1
2983,121.05,23.2,1
2984,121.08,23.2,1
2985,121.11,23.2,1
2986,121.14,23.2,1
2987,121.17,23.2,1
2988,121.2,23.2,1
2989,121.23,23.2,1
2990,121.26,23.2,1
2991,121.29,23.2,1
2992,121.32,23.2,1
2993,121.35,23.2,1
2994,121.38,23.2,1
2995,121.41,23.2,0
2996,121.44,23.2,0
2997,121.47,23.2,0
2998,121.5,23.2,0
2999,121.53,23.2,0
3000,121.56,23.2,0
3001,121.59,23.2,0
3002,121.62,23.2,0
3003,121.65,23.2,0
3004,121.68,23.2,0
3005,121.71,23.2,0
3006,121.74,23.2,0
3007,121.77,23.2,0
3008,121.8,23.2,0
3009,121.83,23.2,0
3010,121.86,23.2,0
3011,121.89,23.2,0
3012,121.92,23.2,0
3013,121.95,23.2,0
3014,121.98,23.2,0
3015,120.0,23.23,0
3016,120.03,23.23,0
3017,120.06,23.23,0
3018,120.09,23.23,0
3019,120.12,23.23,1
3020,120.15,23.23,1
3021,120.18,23.23,1
3022,120.21,23.23,1
3023,120.24,23.23,1
3024,120.27,23.23,1
3025,120.3,23.23,1
3026,120.33,23.23,1
3027,120.36,23.23,1
3028,120.39,23.23,1
3029,120.42,23.23,1
3030,120.45,23.23,1
3031,120.48,23.23,1
3032,120.51,23.23,1
3033,120.54,23.23,1
3034,120.57,23.23,1
3035,120.6,23.23,1
3036,120.63,23.23,1
3037,120.66,23.23,1
3038,120.69,23.23,1
3039,120.72,23.23,1
3040,120.75,23.23,1
3041,120.78,23.23,1
3042,120.81,23.23,1
3043,120.84,23.23,1
3044,120.87,23.23,1
3045,120.9,23.23,1
3046,120.93,23.23,1
3047,120.96,23.23,1
3048,120.99,23.23,1
3049,121.02,23.23,1
3050,121.05,23.23,1
3051,121.08,23.23,1
3052,121.11,23.23,1
3053,121.14,23.23,1
3054,121.17,23.23,1
3055,121.2,23.23,1
3056,121.23,23.23,1
3057,121.26,23.23,1
3058,121.29,23.23,1
3059,121.32,23.23,1
3060,121.35,23.23,1
3061,121.38,23.23,1
3062,121.41,23.23,1
3063,121.44,23.23,0
3064,121.47,23.23,0
3065,121.5,23.23,0
3066,121.53,23.23,0
3067,121.56,23.23,0
3068,121.59,23.23,0
3069,121.62,23.23,0
3070,121.65,23.23,0
3071,121.68,23.23,0
3072,121.71,23.23,0
3073,121.74,23.23,0
3074,121.77,23.23,0
3075,121.8,23.23,0
3076,121.83,23.23,0
3077,121.86,23.23,0
3078,121.89,23.23,0
3079,121.92,23.23,0
3080,121.95,23.23,0
3081,121.98,23.23,0
3082,120.0,23.259999999999998,0
3083,120.03,23.259999999999998,0
